Customer_Key,Total_Number_of_Calls,AHT,Contract_End_Date,Call_Date,Product_Type,Product_Status,Customer_Type
4459,4,465.4038404,29/12/2021,31/12/2021,Product 1,Status 2,Type 1
4460,1,414.9786043,26/10/2026,24/12/2021,Product 3,Status 1,Type 2
4461,1,223.6325288,17/06/2021,19/06/2021,Product 1,Status 4,Type 1
4462,2,401.7387032,22/07/2021,26/07/2021,Product 1,Status 3,Type 1
4463,1,143.4018459,15/06/2021,19/06/2021,Product 2,Status 3,Type 1
4464,4,472.6861639,17/10/2020,20/10/2020,Product 2,Status 4,Type 1
4465,1,293.1161325,03/04/2021,09/04/2021,Product 2,Status 1,Type 1
4466,4,416.8259281,13/10/2021,13/10/2021,Product 1,Status 2,Type 1
4467,1,485.6344597,16/05/2025,08/05/2021,Product 3,Status 3,Type 2
4468,1,89.40591283,12/03/2020,15/03/2020,Product 1,Status 1,Type 1
4469,1,465.4876037,10/01/2025,15/09/2020,Product 3,Status 1,Type 2
4470,1,654.6810219,24/03/2025,09/11/2021,Product 2,Status 3,Type 2
4471,1,268.9032231,13/02/2020,18/02/2020,Product 2,Status 2,Type 1
4472,1,431.6866934,21/03/2021,23/03/2021,Product 2,Status 2,Type 1
4473,1,461.1587299,18/09/2021,18/09/2021,Product 1,Status 3,Type 1
4474,1,62.51414985,10/04/2022,19/01/2022,Product 2,Status 3,Type 3
4475,1,374.0251125,13/04/2020,13/04/2020,Product 1,Status 4,Type 1
4476,1,551.0744894,30/12/2025,10/12/2021,Product 2,Status 2,Type 2
4477,1,153.3227208,09/03/2022,18/12/2021,Product 4,Status 3,Type 3
4478,2,301.5986683,23/02/2021,23/02/2021,Product 1,Status 3,Type 1
4479,1,-111.7248698,12/05/2020,16/05/2020,Product 1,Status 1,Type 1
4480,1,383.1502945,10/12/2026,24/12/2021,Product 1,Status 2,Type 2
4481,2,131.1681819,14/01/2022,11/10/2021,Product 4,Status 4,Type 3
4482,2,321.91497,31/12/2021,05/01/2022,Product 1,Status 1,Type 1
4483,1,511.8435411,20/06/2026,04/03/2021,Product 3,Status 4,Type 2
4484,2,327.1033269,15/05/2021,17/05/2021,Product 1,Status 4,Type 1
4485,2,444.4386681,18/03/2020,21/03/2020,Product 2,Status 1,Type 1
4486,3,590.6475472,07/03/2021,10/03/2021,Product 1,Status 3,Type 1
4487,1,324.1584004,15/04/2020,16/04/2020,Product 1,Status 1,Type 1
4488,2,571.2660158,20/12/2020,22/12/2020,Product 1,Status 4,Type 1
4489,2,446.7724573,28/10/2021,02/11/2021,Product 2,Status 4,Type 1
4490,1,465.9434323,15/09/2026,15/11/2020,Product 2,Status 1,Type 2
4491,5,485.2371422,14/02/2021,17/02/2021,Product 2,Status 2,Type 1
4492,1,297.8624468,17/12/2021,20/12/2021,Product 2,Status 4,Type 1
4493,1,475.8229377,16/12/2020,17/12/2020,Product 1,Status 2,Type 1
4494,1,446.9199361,29/06/2025,29/09/2021,Product 1,Status 1,Type 2
4495,2,215.1511609,21/12/2021,20/12/2021,Product 2,Status 4,Type 1
4496,2,545.9450987,07/04/2021,06/04/2021,Product 1,Status 1,Type 1
4497,2,443.0074107,14/06/2020,17/06/2020,Product 2,Status 4,Type 1
4498,2,460.7518751,17/04/2026,02/03/2020,Product 1,Status 2,Type 2
4499,2,415.4199802,24/11/2020,26/11/2020,Product 2,Status 4,Type 1
4500,2,503.1284864,26/06/2025,05/05/2020,Product 2,Status 4,Type 2
4501,2,509.9023921,10/12/2025,03/12/2020,Product 3,Status 4,Type 2
4502,1,563.5974012,13/01/2021,14/01/2021,Product 1,Status 4,Type 1
4503,1,237.8525822,26/10/2021,27/10/2021,Product 2,Status 4,Type 1
4504,1,328.4870478,15/05/2020,19/05/2020,Product 2,Status 4,Type 1
4505,1,439.7770528,14/10/2025,11/05/2020,Product 2,Status 1,Type 2
4506,1,154.1679988,17/02/2022,25/11/2021,Product 4,Status 1,Type 3
4507,2,511.5705788,15/04/2020,14/04/2020,Product 1,Status 4,Type 1
4508,4,374.2330149,23/01/2021,28/01/2021,Product 1,Status 1,Type 1
4509,2,265.0002507,22/06/2020,25/06/2020,Product 1,Status 4,Type 1
4510,2,104.8412474,26/03/2020,29/03/2020,Product 1,Status 1,Type 1
4511,1,507.6785504,04/06/2021,09/06/2021,Product 2,Status 1,Type 1
4512,2,279.186298,06/03/2020,07/03/2020,Product 2,Status 2,Type 1
4513,1,590.1710736,07/09/2026,25/03/2021,Product 3,Status 2,Type 2
4514,2,466.0806558,01/04/2026,24/08/2021,Product 3,Status 1,Type 2
4515,1,161.4401232,18/04/2022,27/01/2022,Product 4,Status 2,Type 3
4516,1,99.59862305,01/05/2022,22/01/2022,Product 4,Status 3,Type 3
4517,1,426.9702688,29/09/2026,20/08/2020,Product 2,Status 1,Type 2
4518,4,204.3169977,14/07/2021,19/07/2021,Product 1,Status 2,Type 1
4519,2,345.5309152,04/05/2021,05/05/2021,Product 1,Status 2,Type 1
4520,2,363.9458113,28/09/2021,02/10/2021,Product 2,Status 4,Type 1
4521,2,514.061209,17/06/2020,19/06/2020,Product 2,Status 2,Type 1
4522,1,389.4072391,23/02/2021,27/02/2021,Product 2,Status 1,Type 1
4523,1,618.4168161,02/04/2026,05/12/2020,Product 2,Status 1,Type 2
4524,1,169.4872285,18/03/2022,10/12/2021,Product 4,Status 2,Type 3
4525,1,79.94076856,27/11/2021,26/08/2021,Product 4,Status 4,Type 3
4526,1,452.0505632,23/06/2025,14/01/2022,Product 1,Status 2,Type 2
4527,1,204.4858826,29/03/2021,31/03/2021,Product 2,Status 3,Type 1
4528,3,265.8621362,16/03/2020,16/03/2020,Product 2,Status 4,Type 1
4529,1,193.1356231,12/10/2021,14/10/2021,Product 2,Status 4,Type 1
4530,2,507.2504891,04/12/2020,06/12/2020,Product 2,Status 2,Type 1
4531,1,675.7785696,10/01/2025,27/11/2020,Product 2,Status 4,Type 2
4532,1,559.4591067,09/11/2026,01/08/2020,Product 1,Status 2,Type 2
4533,2,97.79248639,24/04/2020,29/04/2020,Product 2,Status 4,Type 1
4534,1,562.5617256,16/10/2021,18/10/2021,Product 2,Status 1,Type 1
4535,1,540.9289178,21/11/2021,23/11/2021,Product 2,Status 4,Type 1
4536,1,110.2896091,20/12/2021,17/09/2021,Product 4,Status 3,Type 3
4537,1,196.2268078,04/07/2021,05/07/2021,Product 1,Status 4,Type 1
4538,2,568.9302478,14/01/2026,27/10/2021,Product 1,Status 1,Type 2
4539,1,314.230996,22/01/2021,27/01/2021,Product 2,Status 4,Type 1
4540,1,498.7321019,24/03/2025,26/06/2021,Product 3,Status 3,Type 2
4541,2,379.8197184,09/08/2020,11/08/2020,Product 1,Status 1,Type 1
4542,2,614.9573236,02/12/2025,23/06/2020,Product 3,Status 4,Type 2
4543,3,370.8917773,09/08/2021,11/08/2021,Product 2,Status 4,Type 1
4544,1,216.4130595,09/07/2021,10/07/2021,Product 2,Status 1,Type 1
4545,1,466.1597059,02/02/2020,04/02/2020,Product 2,Status 3,Type 1
4546,1,492.7063623,12/02/2021,15/02/2021,Product 1,Status 4,Type 1
4547,3,463.2711578,02/04/2026,20/01/2021,Product 2,Status 4,Type 2
4548,1,549.4000966,23/09/2026,30/07/2020,Product 2,Status 2,Type 2
4549,2,316.0206401,07/11/2020,11/11/2020,Product 2,Status 2,Type 1
4550,3,514.1439049,20/07/2020,21/07/2020,Product 2,Status 4,Type 1
4551,1,464.6825429,07/12/2021,10/12/2021,Product 1,Status 1,Type 1
4552,2,151.6216968,11/02/2022,18/12/2021,Product 4,Status 2,Type 3
4553,2,722.2470971,28/05/2021,26/05/2021,Product 2,Status 3,Type 1
4554,1,627.7332423,16/08/2021,21/08/2021,Product 2,Status 3,Type 1
4555,3,614.317283,29/03/2021,28/03/2021,Product 1,Status 4,Type 1
4556,1,695.0296171,05/08/2025,23/07/2021,Product 3,Status 1,Type 2
4557,2,201.1829529,28/06/2020,29/06/2020,Product 1,Status 1,Type 1
4558,1,141.6639389,22/02/2022,25/11/2021,Product 4,Status 2,Type 3
4559,1,69.42579521,26/04/2021,28/04/2021,Product 2,Status 1,Type 1
4560,1,483.2140214,26/03/2020,30/03/2020,Product 2,Status 2,Type 1
4561,1,160.1678257,11/01/2022,19/11/2021,Product 4,Status 1,Type 3
4562,1,468.6590087,23/01/2025,02/06/2021,Product 2,Status 2,Type 2
4563,3,132.8676674,27/10/2021,26/10/2021,Product 2,Status 2,Type 1
4564,2,531.7344352,16/08/2021,20/08/2021,Product 1,Status 1,Type 1
4565,1,388.1597777,15/07/2020,15/07/2020,Product 2,Status 1,Type 1
4566,1,685.4451728,02/07/2026,26/09/2020,Product 3,Status 2,Type 2
4567,3,284.3359999,23/09/2020,26/09/2020,Product 2,Status 2,Type 1
4568,2,471.1251504,05/01/2020,08/01/2020,Product 1,Status 4,Type 1
4569,2,380.9191545,01/03/2021,02/03/2021,Product 2,Status 1,Type 1
4570,1,88.10554874,28/01/2022,10/10/2021,Product 4,Status 2,Type 3
4571,1,459.3091927,03/12/2026,19/12/2020,Product 1,Status 3,Type 2
4572,1,476.4338004,17/01/2026,30/08/2020,Product 3,Status 3,Type 2
4573,1,601.9793999,01/12/2021,05/12/2021,Product 2,Status 2,Type 1
4574,2,421.3461465,24/10/2026,28/10/2021,Product 3,Status 4,Type 2
4575,1,402.665679,30/01/2021,01/02/2021,Product 2,Status 1,Type 1
4576,1,148.7992807,13/11/2021,12/11/2021,Product 1,Status 4,Type 1
4577,2,410.2031253,09/02/2021,11/02/2021,Product 1,Status 1,Type 1
4578,1,225.1577284,22/04/2020,27/04/2020,Product 2,Status 4,Type 1
4579,2,397.7948816,09/05/2020,14/05/2020,Product 2,Status 4,Type 1
4580,1,445.3979245,04/11/2021,08/11/2021,Product 1,Status 2,Type 1
4581,2,482.0777859,22/09/2025,05/08/2021,Product 3,Status 3,Type 2
4582,1,584.2390808,03/02/2020,07/02/2020,Product 2,Status 4,Type 1
4583,5,355.3260105,14/08/2020,14/08/2020,Product 1,Status 1,Type 1
4584,2,522.8591257,17/06/2025,04/08/2020,Product 1,Status 4,Type 2
4585,1,443.7600963,19/06/2021,24/06/2021,Product 1,Status 3,Type 1
4586,2,403.5460805,03/11/2020,09/11/2020,Product 1,Status 1,Type 1
4587,2,433.4298801,30/06/2020,01/07/2020,Product 1,Status 3,Type 1
4588,1,71.89342891,26/01/2022,19/11/2021,Product 4,Status 3,Type 3
4589,1,446.6266889,31/03/2026,16/12/2021,Product 3,Status 3,Type 2
4590,1,181.1240197,02/02/2021,05/02/2021,Product 1,Status 4,Type 1
4591,2,172.5871915,25/03/2021,30/03/2021,Product 2,Status 2,Type 1
4592,3,474.7991836,30/05/2020,04/06/2020,Product 2,Status 2,Type 1
4593,1,582.3119846,30/12/2025,25/12/2021,Product 2,Status 4,Type 2
4594,1,473.7603043,27/05/2020,31/05/2020,Product 1,Status 3,Type 1
4595,2,161.6175985,19/01/2022,17/01/2022,Product 2,Status 2,Type 1
4596,1,117.0581711,16/03/2022,14/12/2021,Product 4,Status 3,Type 3
4597,1,487.2239437,29/08/2025,12/01/2021,Product 3,Status 4,Type 2
4598,3,535.3346796,27/09/2025,26/11/2020,Product 2,Status 1,Type 2
4599,1,441.3558185,20/12/2026,13/04/2020,Product 3,Status 2,Type 2
4600,2,526.4064232,21/04/2025,24/11/2020,Product 1,Status 2,Type 2
4601,2,158.5529321,15/03/2022,14/12/2021,Product 4,Status 2,Type 3
4602,4,295.9879468,13/08/2021,13/08/2021,Product 1,Status 1,Type 1
4603,2,525.7085062,12/07/2025,11/09/2020,Product 1,Status 4,Type 2
4604,2,343.4427752,24/02/2020,01/03/2020,Product 2,Status 1,Type 1
4605,1,625.2199867,15/01/2022,18/01/2022,Product 2,Status 1,Type 1
4606,1,48.90874723,12/12/2021,03/09/2021,Product 4,Status 1,Type 3
4607,1,197.4682114,05/09/2020,03/09/2020,Product 2,Status 4,Type 1
4608,1,217.5997704,29/09/2020,04/10/2020,Product 2,Status 3,Type 1
4609,2,537.2671822,07/01/2022,08/01/2022,Product 2,Status 4,Type 1
4610,1,477.951945,30/06/2025,08/01/2022,Product 1,Status 4,Type 2
4611,2,268.8748628,18/11/2020,18/11/2020,Product 2,Status 1,Type 1
4612,1,482.0242545,19/05/2021,21/05/2021,Product 1,Status 3,Type 1
4613,1,199.8468271,06/07/2021,10/07/2021,Product 2,Status 1,Type 1
4614,1,275.2842293,23/10/2020,27/10/2020,Product 2,Status 2,Type 1
4615,1,136.3129961,05/11/2020,06/11/2020,Product 1,Status 3,Type 1
4616,1,702.3913641,08/10/2026,08/01/2021,Product 3,Status 1,Type 2
4617,1,488.4655116,28/10/2025,29/04/2021,Product 3,Status 4,Type 2
4618,1,426.9306684,20/04/2025,07/02/2021,Product 2,Status 2,Type 2
4619,2,631.5232187,13/05/2021,19/05/2021,Product 2,Status 1,Type 1
4620,1,574.6032877,05/11/2020,10/11/2020,Product 2,Status 3,Type 1
4621,1,244.5928942,22/08/2020,25/08/2020,Product 2,Status 3,Type 1
4622,1,141.5342924,21/04/2022,16/01/2022,Product 4,Status 2,Type 3
4623,1,299.9026597,17/03/2020,22/03/2020,Product 1,Status 2,Type 1
4624,2,392.3750393,05/04/2021,07/04/2021,Product 2,Status 2,Type 1
4625,1,218.0065516,05/11/2021,10/11/2021,Product 1,Status 4,Type 1
4626,1,140.9443648,17/03/2022,26/12/2021,Product 4,Status 3,Type 3
4627,1,661.2590696,03/09/2021,05/09/2021,Product 2,Status 4,Type 1
4628,1,148.9302815,31/03/2022,12/01/2022,Product 4,Status 2,Type 3
4629,1,236.0319505,16/11/2021,19/11/2021,Product 1,Status 3,Type 1
4630,2,396.5704634,29/11/2020,30/11/2020,Product 2,Status 4,Type 1
4631,3,372.4987204,19/12/2025,27/06/2021,Product 1,Status 1,Type 2
4632,4,424.8363926,11/08/2021,13/08/2021,Product 2,Status 2,Type 1
4633,1,398.6990479,01/01/2021,03/01/2021,Product 2,Status 2,Type 1
4634,1,458.4849976,09/06/2020,09/06/2020,Product 1,Status 4,Type 1
4635,3,402.3022071,25/11/2021,28/11/2021,Product 1,Status 1,Type 1
4636,1,575.0191264,02/07/2020,04/07/2020,Product 1,Status 2,Type 1
4637,2,352.1390461,23/04/2021,25/04/2021,Product 1,Status 4,Type 1
4638,1,513.1543604,18/05/2026,26/03/2021,Product 3,Status 4,Type 2
4639,1,456.3922497,13/07/2025,18/12/2021,Product 2,Status 1,Type 2
4640,1,230.6102354,10/04/2021,15/04/2021,Product 1,Status 2,Type 1
4641,3,461.5152502,09/10/2021,13/10/2021,Product 1,Status 1,Type 1
4642,1,601.3922701,31/01/2020,01/02/2020,Product 1,Status 3,Type 1
4643,3,259.4647025,04/08/2020,09/08/2020,Product 1,Status 2,Type 1
4644,1,296.0273027,21/12/2021,24/12/2021,Product 1,Status 4,Type 1
4645,1,513.6563431,17/04/2025,19/01/2022,Product 2,Status 1,Type 2
4646,2,264.6308532,21/04/2021,24/04/2021,Product 2,Status 4,Type 1
4647,1,159.2583774,29/04/2022,21/01/2022,Product 4,Status 1,Type 3
4648,1,671.7711716,31/10/2020,03/11/2020,Product 1,Status 4,Type 1
4649,1,472.2455438,20/11/2025,08/08/2021,Product 3,Status 4,Type 2
4650,1,417.8745518,04/01/2020,08/01/2020,Product 2,Status 3,Type 1
4651,1,461.5918297,28/05/2020,01/06/2020,Product 2,Status 3,Type 1
4652,1,124.8904736,20/01/2022,12/10/2021,Product 2,Status 4,Type 3
4653,1,155.8039724,14/01/2022,16/01/2022,Product 2,Status 2,Type 1
4654,1,107.4935089,14/12/2021,04/10/2021,Product 4,Status 1,Type 3
4655,2,515.100878,17/07/2025,22/07/2020,Product 2,Status 4,Type 2
4656,1,453.9882245,01/09/2021,07/09/2021,Product 2,Status 3,Type 1
4657,2,269.7322174,17/07/2020,22/07/2020,Product 1,Status 3,Type 1
4658,1,134.6820032,17/02/2021,22/02/2021,Product 2,Status 1,Type 1
4659,1,141.7497636,12/12/2021,24/09/2021,Product 2,Status 3,Type 3
4660,1,598.0945903,07/06/2021,11/06/2021,Product 2,Status 4,Type 1
4661,4,485.2083774,12/07/2020,15/07/2020,Product 2,Status 1,Type 1
4662,3,169.4087721,21/09/2021,24/09/2021,Product 1,Status 3,Type 1
4663,2,304.2812551,08/04/2021,12/04/2021,Product 2,Status 4,Type 1
4664,3,610.0479908,31/12/2025,12/09/2021,Product 2,Status 2,Type 2
4665,1,450.2109209,26/02/2021,01/03/2021,Product 1,Status 1,Type 1
4666,1,475.5638324,15/08/2026,17/12/2020,Product 1,Status 1,Type 2
4667,3,397.234369,11/11/2021,11/11/2021,Product 2,Status 1,Type 1
4668,3,429.6080258,14/12/2021,15/12/2021,Product 2,Status 1,Type 1
4669,1,143.9697927,13/04/2022,10/12/2021,Product 4,Status 4,Type 3
4670,1,347.01192,16/07/2021,18/07/2021,Product 2,Status 3,Type 1
4671,2,139.1991415,21/04/2022,30/01/2022,Product 4,Status 2,Type 3
4672,2,521.6163404,04/12/2026,29/01/2021,Product 2,Status 4,Type 2
4673,2,212.5313591,26/12/2021,31/12/2021,Product 2,Status 3,Type 1
4674,1,472.6123099,13/07/2021,16/07/2021,Product 2,Status 3,Type 1
4675,1,472.0006781,30/08/2025,21/07/2021,Product 3,Status 3,Type 2
4676,1,212.8405428,15/01/2021,17/01/2021,Product 1,Status 2,Type 1
4677,1,539.8014281,25/04/2026,04/12/2020,Product 3,Status 3,Type 2
4678,1,382.2125847,24/06/2021,30/06/2021,Product 2,Status 1,Type 1
4679,1,438.6708789,28/02/2020,01/03/2020,Product 2,Status 4,Type 1
4680,1,653.1804209,10/07/2025,12/12/2020,Product 1,Status 4,Type 2
4681,1,602.0822521,12/08/2021,15/08/2021,Product 1,Status 4,Type 1
4682,1,255.1794879,17/09/2021,17/09/2021,Product 2,Status 2,Type 1
4683,1,459.4924091,14/05/2026,24/04/2020,Product 2,Status 2,Type 2
4684,1,327.3826779,11/11/2021,13/11/2021,Product 2,Status 2,Type 1
4685,1,623.5298686,12/01/2020,14/01/2020,Product 2,Status 3,Type 1
4686,1,134.2532294,02/12/2021,05/09/2021,Product 4,Status 1,Type 3
4687,1,131.8506571,24/02/2022,17/11/2021,Product 4,Status 3,Type 3
4688,1,504.6078721,17/03/2026,13/05/2021,Product 3,Status 3,Type 2
4689,1,120.4748802,20/12/2021,15/09/2021,Product 2,Status 3,Type 3
4690,1,511.8009259,30/07/2020,29/07/2020,Product 1,Status 2,Type 1
4691,3,496.7392531,12/04/2020,13/04/2020,Product 1,Status 1,Type 1
4692,1,347.1743516,12/01/2022,13/01/2022,Product 2,Status 2,Type 1
4693,1,413.1732014,21/06/2026,04/04/2020,Product 1,Status 1,Type 2
4694,1,311.8585585,13/10/2020,16/10/2020,Product 1,Status 3,Type 1
4695,1,547.019222,06/03/2026,10/06/2020,Product 2,Status 1,Type 2
4696,2,654.8813332,08/05/2025,20/02/2020,Product 3,Status 3,Type 2
4697,1,402.301735,11/01/2021,19/01/2021,Product 1,Status 3,Type 1
4698,2,557.0364293,21/01/2020,21/01/2020,Product 1,Status 1,Type 1
4699,3,138.2172849,03/05/2021,02/05/2021,Product 2,Status 2,Type 1
4700,4,77.21598892,05/04/2020,12/04/2020,Product 1,Status 2,Type 1
4701,1,126.456802,04/01/2021,07/01/2021,Product 1,Status 1,Type 1
4702,1,554.1839065,12/01/2021,18/01/2021,Product 2,Status 1,Type 1
4703,1,129.8654374,18/11/2021,11/08/2021,Product 4,Status 1,Type 3
4704,1,432.8528527,20/07/2020,21/07/2020,Product 2,Status 3,Type 1
4705,1,431.6446835,28/04/2021,01/05/2021,Product 2,Status 3,Type 1
4706,1,409.5244227,24/04/2021,26/04/2021,Product 1,Status 2,Type 1
4707,1,347.3145254,30/06/2021,05/07/2021,Product 2,Status 2,Type 1
4708,2,292.296949,20/05/2020,22/05/2020,Product 1,Status 3,Type 1
4709,1,495.0855753,25/12/2021,28/12/2021,Product 1,Status 3,Type 1
4710,3,308.9681851,22/11/2021,23/11/2021,Product 2,Status 3,Type 1
4711,2,209.5256823,15/02/2020,19/02/2020,Product 2,Status 4,Type 1
4712,1,71.90122223,02/05/2022,26/01/2022,Product 4,Status 2,Type 3
4713,1,550.0579237,14/08/2025,09/09/2021,Product 2,Status 4,Type 2
4714,2,134.8749802,02/11/2021,15/08/2021,Product 4,Status 3,Type 3
4715,4,311.5058387,01/07/2020,02/07/2020,Product 2,Status 3,Type 1
4716,1,201.5399733,11/05/2020,11/05/2020,Product 1,Status 4,Type 1
4717,1,117.7809246,19/08/2021,25/08/2021,Product 2,Status 1,Type 1
4718,2,254.3358428,12/01/2020,17/01/2020,Product 2,Status 4,Type 1
4719,1,566.9499088,11/08/2025,01/04/2020,Product 2,Status 2,Type 2
4720,1,429.1720736,29/12/2020,31/12/2020,Product 1,Status 3,Type 1
4721,1,283.1293325,21/05/2021,25/05/2021,Product 2,Status 4,Type 1
4722,1,425.1582213,02/10/2020,07/10/2020,Product 1,Status 4,Type 1
4723,1,244.1859065,21/11/2021,25/11/2021,Product 1,Status 3,Type 1
4724,1,164.26505,24/03/2022,16/12/2021,Product 4,Status 2,Type 3
4725,1,479.5395416,29/01/2021,01/02/2021,Product 2,Status 1,Type 1
4726,1,84.31490106,17/10/2021,11/07/2021,Product 4,Status 2,Type 3
4727,1,123.4454512,15/11/2021,03/09/2021,Product 2,Status 4,Type 3
4728,1,103.2868447,15/10/2021,11/07/2021,Product 4,Status 1,Type 3
4729,1,198.0011104,12/05/2021,11/05/2021,Product 1,Status 2,Type 1
4730,2,482.1460678,20/09/2020,19/09/2020,Product 1,Status 1,Type 1
4731,1,476.0963644,03/09/2025,30/07/2020,Product 3,Status 1,Type 2
4732,1,464.4823228,05/12/2020,09/12/2020,Product 2,Status 2,Type 1
4733,2,161.409467,18/03/2022,24/12/2021,Product 4,Status 4,Type 3
4734,1,230.6061325,09/01/2020,10/01/2020,Product 1,Status 3,Type 1
4735,1,501.2300912,27/09/2026,13/09/2020,Product 3,Status 1,Type 2
4736,1,124.0818922,29/01/2022,22/09/2021,Product 4,Status 1,Type 3
4737,2,408.5760992,07/02/2020,11/02/2020,Product 1,Status 1,Type 1
4738,1,512.5197159,23/01/2026,19/12/2020,Product 3,Status 3,Type 2
4739,2,261.3229124,27/09/2020,03/10/2020,Product 1,Status 3,Type 1
4740,1,333.716445,15/04/2020,13/04/2020,Product 2,Status 1,Type 1
4741,1,538.2930364,18/03/2020,21/03/2020,Product 1,Status 3,Type 1
4742,1,496.3078946,07/04/2025,08/02/2020,Product 1,Status 3,Type 2
4743,3,219.9653414,28/06/2021,28/06/2021,Product 2,Status 3,Type 1
4744,1,408.3716871,07/12/2020,07/12/2020,Product 1,Status 2,Type 1
4745,1,228.8998983,30/07/2020,31/07/2020,Product 1,Status 2,Type 1
4746,1,441.586695,07/10/2021,12/10/2021,Product 2,Status 2,Type 1
4747,1,572.880872,12/12/2020,14/12/2020,Product 2,Status 2,Type 1
4748,1,133.2268262,09/03/2022,03/01/2022,Product 4,Status 2,Type 3
4749,1,651.3580155,08/07/2025,06/08/2021,Product 2,Status 1,Type 2
4750,1,472.2102189,31/05/2025,27/05/2021,Product 2,Status 3,Type 2
4751,1,461.8371591,06/10/2025,10/12/2021,Product 2,Status 2,Type 2
4752,2,442.3248706,01/10/2020,06/10/2020,Product 1,Status 2,Type 1
4753,1,537.0230174,09/10/2026,09/12/2020,Product 3,Status 2,Type 2
4754,1,434.3144872,22/12/2020,25/12/2020,Product 2,Status 2,Type 1
4755,1,273.2408236,21/07/2021,24/07/2021,Product 1,Status 2,Type 1
4756,3,502.043613,02/04/2021,31/03/2021,Product 1,Status 2,Type 1
4757,2,377.9649845,27/08/2021,01/09/2021,Product 2,Status 1,Type 1
4758,1,84.62951411,14/04/2020,19/04/2020,Product 1,Status 2,Type 1
4759,2,346.4171449,05/09/2020,06/09/2020,Product 2,Status 2,Type 1
4760,1,610.0067583,06/03/2026,04/07/2021,Product 2,Status 4,Type 2
4761,2,109.7920594,11/02/2022,11/11/2021,Product 4,Status 2,Type 3
4762,1,169.7701238,18/06/2020,20/06/2020,Product 1,Status 4,Type 1
4763,2,564.0772211,13/12/2026,26/11/2021,Product 2,Status 4,Type 2
4764,2,484.8540371,08/10/2025,01/06/2020,Product 2,Status 3,Type 2
4765,2,527.3137269,05/11/2026,18/07/2020,Product 1,Status 3,Type 2
4766,2,416.3265,05/07/2020,10/07/2020,Product 2,Status 4,Type 1
4767,1,462.2939471,24/03/2020,26/03/2020,Product 2,Status 1,Type 1
4768,1,408.9588076,14/08/2021,16/08/2021,Product 2,Status 1,Type 1
4769,2,419.0543104,16/05/2025,15/05/2020,Product 1,Status 2,Type 2
4770,1,293.4285977,02/04/2021,02/04/2021,Product 2,Status 1,Type 1
4771,1,599.718226,15/08/2025,16/03/2021,Product 3,Status 3,Type 2
4772,1,441.3959069,03/07/2025,11/08/2020,Product 2,Status 2,Type 2
